11.00,13.00,2.46,35.3503,30960,12,50,0.1000
11.00,13.00,2.43,18.3336,34380,12,50,0.1000
11.00,13.00,2.42,18.6945,32400,12,50,0.1000
11.00,13.00,2.57,18.8919,32580,12,50,0.1000
11.00,13.00,2.40,18.1447,30240,12,50,0.1000
11.00,13.00,2.51,18.3702,32040,12,50,0.1000
11.00,13.00,2.42,18.3110,33120,12,50,0.1000
11.00,13.00,2.35,18.4210,32580,12,50,0.1000
11.00,13.00,2.42,18.0911,32040,12,50,0.1000
11.00,13.00,2.35,18.5817,32220,12,50,0.1000
11.00,13.00,2.45,18.4746,32940,12,50,0.1000
11.00,13.00,2.42,18.5676,32760,12,50,0.1000
11.00,13.00,2.35,18.6550,31860,12,50,0.1000
11.00,13.00,2.45,18.1249,32760,12,50,0.1000
