11,13,2.4,0.2961,0,12,50,0.1,0
11,13,2.42,0.3271,0,12,50,0.1,0
11,13,2.39,0.2848,0,12,50,0.1,0
11,13,2.46,0.2876,0,12,50,0.1,0
11,13,2.46,0.2735,0,12,50,0.1,0
11,13,2.47,0.2904,0,12,50,0.1,0
11,13,2.4,0.2876,0,12,50,0.1,0
11,13,2.43,0.2876,0,12,50,0.1,0
11,13,2.44,0.3384,0,12,50,0.1,0
11,13,2.46,0.282,0,12,50,0.1,0
11,13,2.45,0.2763,0,12,50,0.1,0
11,13,2.42,0.3271,0,12,50,0.1,0
11,13,2.44,0.3158,0,12,50,0.1,0
11,13,2.47,0.2848,0,12,50,0.1,0
11,13,2.45,0.282,0,12,50,0.1,0
11,13,2.44,0.3045,0,12,50,0.1,0
11,13,2.46,0.2848,0,12,50,0.1,0
11,13,2.43,0.3186,0,12,50,0.1,0
11,13,2.48,0.3017,0,12,50,0.1,0
11,13,2.43,0.3299,0,12,50,0.1,0
11,13,2.28,0.2904,0,12,50,0.1,0
11,13,2.44,0.282,0,12,50,0.1,0
11,13,2.45,0.2763,0,12,50,0.1,0
